patient228_0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0016038249934377277,0.0009134570090357371,0.0015284861368241214,0.0010207256505578644,0.001490141471878037,0.0010673048188525535,0.0014106726276497841,0.002031327531191732,0.0016551509300592507,0.0016366509328366802,0.002139461749489446,0.0009903839375031956,0.01600132081624682,0.005333773605415608,0.0,0.0,0.01600132081624682,0.005333773605415603,0.0053337736054156065,0.00533377360541561,0.005333773605415602,0.016001320816246823,0.010667547210831217,0.010667547210831217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
patient228_1,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0015728791070569303,0.0008420318605427564,0.0015101151434092366,0.0010089807068559913,0.0014577163006402195,0.0010079271742902932,0.0014613375122504283,0.0019208147893048223,0.0016402963619942049,0.0017062513717770176,0.002085412927531777,0.0009852105357790052,0.00528887652119494,0.010577753042389875,0.0052888765211949375,0.0052888765211949375,0.0052888765211949375,0.0052888765211949375,0.005288876521194937,0.005288876521194941,0.0,0.005288876521194933,0.005288876521194941,0.005288876521194938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
patient228_2,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0016447536553473388,0.0008256644819581052,0.001480866720202277,0.0010797382387729172,0.0014798137473704385,0.0009683716077262797,0.0014931654219190466,0.0018683729162303384,0.001509430299228646,0.0018197971544104859,0.002216890755510989,0.001040771737304017,0.005297795368616853,0.005297795368616853,0.0,0.0,0.005297795368616853,0.0,0.0,0.0,0.0,0.0,0.0052977953686168516,0.005297795368616851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
patient228_3,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0015423720091837603,0.0008277012759295255,0.0014792531117624275,0.0010112789030979731,0.0014193023763555178,0.0009736019404644439,0.001464357265138336,0.002009064307354751,0.0017016962597498529,0.0016234665788828757,0.0020698321929760112,0.000976144574256289,0.01070389319792093,0.010703893197920937,0.01070389319792093,0.005351946598960461,0.005351946598960467,0.010703893197920934,0.01070389319792093,0.01070389319792093,0.010703893197920927,0.01070389319792093,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
patient228_4,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0015386781242442756,0.0007198608234136941,0.001481861097362872,0.0009522656620360768,0.001446821306717797,0.0009371807752129738,0.0015788885900429404,0.0020504538327501386,0.0016247729209257643,0.0016306142010650705,0.002131567462647198,0.0009999569394598794,0.00532473331116914,0.005324733311169143,0.005324733311169145,0.0,0.00532473331116914,0.005324733311169139,0.005324733311169139,0.005324733311169144,0.005324733311169143,0.010649466622338281,0.010649466622338278,0.010649466622338281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
patient228_5,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0014599576939620731,0.0007240553229486892,0.0014127376470288492,0.0009209607177945525,0.0013703832712541563,0.000914456667459898,0.0015381620280199746,0.001878595643334376,0.0016626543996977753,0.0017645101047291587,0.00219464678870869,0.0010209297796680778,0.01063144722027003,0.010631447220270027,0.005315723610135013,0.005315723610135017,0.01063144722027003,0.005315723610135011,0.0,0.0,0.005315723610135017,0.005315723610135011,0.0,0.0053157236101350125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
patient228_6,0.0,0.0,-1.0,-1.0,0.0,0.0,0.001591261517577056,0.0008113017538630501,0.0015423987680075765,0.0010080630076456211,0.0014995871324513575,0.0009783464451454922,0.001566822563191506,0.0019506224441787508,0.001702572812365062,0.0018510456898915401,0.002145113538535367,0.0010362471638104378,0.005370243852290246,0.0,0.0,0.005370243852290247,0.005370243852290241,0.0,0.005370243852290247,0.005370243852290243,0.005370243852290244,0.005370243852290245,0.005370243852290245,0.005370243852290243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
patient228_7,0.0,0.0,-1.0,-1.0,0.0,0.0,0.001462370011810364,0.0007606924894111607,0.0014575534795713677,0.0009295938498963294,0.0014011474623133822,0.000945908182713111,0.0014755372883247897,0.0019901993756165476,0.0016893686188896612,0.0016605090165310071,0.00212740010898965,0.0010235865330917235,0.0,0.0,0.010649466622338278,0.010649466622338281,0.0,0.005324733311169145,0.005324733311169142,0.005324733311169141,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
patient228_8,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0014993025137510693,0.0007823730310619246,0.0015976690472658875,0.0008976479290054215,0.0014933802043810257,0.001038788908955984,0.0014223334124876714,0.0018992060228936126,0.0016115926288139484,0.0017205919717522946,0.0021487534208177225,0.0010077625269950148,0.010667547210831217,0.010667547210831218,0.005333773605415608,0.010667547210831218,0.010667547210831218,0.005333773605415609,0.0053337736054156065,0.005333773605415608,0.005333773605415609,0.010667547210831213,0.010667547210831217,0.010667547210831213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
patient228_9,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0014623738923833392,0.0007629464149465838,0.0015252524101026326,0.0009012749081323768,0.0014316429483669266,0.000994103821685144,0.0014880974074372852,0.001996101042218017,0.0016347238464896046,0.0017648489564950566,0.0021699476712191456,0.00098596661489241,0.005342844648962235,0.005342844648962236,0.005342844648962233,0.005342844648962231,0.005342844648962233,0.0053428446489622305,0.005342844648962237,0.0,0.0,0.0,0.005342844648962231,0.010685689297924466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
